X: PhotonEnergy [eV],Y: XCOM:Rayle...nt)[cm^-1],Y: XCOM:Compt...nt)[cm^-1],Y: XCOM:Photo...ric[cm^-1],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
58846,1.42702,0.654027,38.3436,40.4155,38.9906
58858.5,1.42652,0.654037,38.321,40.3921,38.9679
58871.1,1.42602,0.654046,38.2983,40.3688,38.9452
58883.7,1.42551,0.654056,38.2756,40.3455,38.9225
58896.2,1.42501,0.654066,38.2529,40.3222,38.8999
58908.8,1.42451,0.654075,38.2302,40.2988,38.8772
58921.3,1.424,0.654085,38.2075,40.2755,38.8545
58933.9,1.4235,0.654095,38.1849,40.2522,38.8318
58946.5,1.42299,0.654105,38.1622,40.2288,38.8091
58959,1.42249,0.654114,38.1395,40.2055,38.7864
58971.6,1.42199,0.654124,38.1168,40.1822,38.7638
58984.1,1.42148,0.654134,38.0941,40.1589,38.7411
58996.7,1.42098,0.654143,38.0715,40.1355,38.7184
59009.3,1.42047,0.654153,38.0488,40.1122,38.6957
59021.8,1.41997,0.654163,38.0261,40.0889,38.673
59034.4,1.41947,0.654173,38.0034,40.0655,38.6504
59047,1.41896,0.654182,37.9807,40.0422,38.6277
59059.5,1.41846,0.654192,37.9581,40.0189,38.605
59072.1,1.41796,0.654202,37.9354,39.9955,38.5823
59084.6,1.41745,0.654212,37.9127,39.9722,38.5596
59097.2,1.41695,0.654221,37.89,39.9489,38.537
59109.8,1.41644,0.654231,37.8673,39.9256,38.5143
59122.3,1.41594,0.654241,37.8447,39.9022,38.4916
59134.9,1.41544,0.65425,37.822,39.8789,38.4689
59147.4,1.41493,0.65426,37.7993,39.8556,38.4462
59160,1.41443,0.65427,37.7766,39.8322,38.4236
59172.6,1.41392,0.65428,37.7539,39.8089,38.4009
59185.1,1.41342,0.654289,37.7313,39.7856,38.3782
59197.7,1.41292,0.654299,37.7086,39.7623,38.3555
59210.2,1.41241,0.654309,37.6859,39.7389,38.3328
59222.8,1.41191,0.654318,37.6632,39.7156,38.3102
59235.4,1.41141,0.654328,37.6405,39.6923,38.2875
59247.9,1.4109,0.654338,37.6178,39.6689,38.2648
59260.5,1.4104,0.654348,37.5952,39.6456,38.2421
59273.1,1.40989,0.654357,37.5725,39.6223,38.2194
59285.6,1.40939,0.654367,37.5498,39.599,38.1967
59298.2,1.40889,0.654377,37.5271,39.5756,38.1741
59310.7,1.40838,0.654386,37.5044,39.5523,38.1514
59323.3,1.40788,0.654396,37.4818,39.529,38.1287
59335.9,1.40737,0.654406,37.4591,39.5056,38.106
59348.4,1.40687,0.654416,37.4364,39.4823,38.0834
59361,1.40637,0.654425,37.4137,39.459,38.0607
59373.5,1.40586,0.654435,37.391,39.4357,38.038
59386.1,1.40536,0.654445,37.3684,39.4123,38.0153
59398.7,1.40487,0.654452,37.3463,39.3901,37.9934
59411.2,1.40438,0.654458,37.3245,39.3683,37.9719
59423.8,1.40389,0.654464,37.3027,39.3465,37.9504
59436.3,1.4034,0.65447,37.2809,39.3247,37.929
59448.9,1.40292,0.654476,37.2591,39.3028,37.9074
59461.5,1.40243,0.654482,37.2373,39.2811,37.886
59474,1.40194,0.654488,37.2155,39.2593,37.8645
59486.6,1.40145,0.654494,37.1937,39.2375,37.843
59499.1,1.40097,0.6545,37.1719,39.2157,37.8215
59511.7,1.40048,0.654507,37.1501,39.1939,37.8
59524.3,1.39999,0.654513,37.1283,39.1721,37.7785
59536.8,1.3995,0.654519,37.1065,39.1503,37.757
59549.4,1.39902,0.654525,37.0847,39.1285,37.7355
59561.9,1.39853,0.654531,37.0629,39.1067,37.714
59574.5,1.39804,0.654537,37.0411,39.0849,37.6925
59587.1,1.39755,0.654543,37.0193,39.0631,37.671
59599.6,1.39707,0.654549,36.9975,39.0413,37.6495
59612.2,1.39658,0.654555,36.9757,39.0195,37.628
59624.8,1.39609,0.654561,36.9539,38.9977,37.6065
59637.3,1.39561,0.654567,36.9321,38.9759,37.585
59649.9,1.39512,0.654573,36.9103,38.9541,37.5635
59662.4,1.39463,0.654579,36.8885,38.9323,37.542
59675,1.39414,0.654585,36.8667,38.9105,37.5205
59687.6,1.39366,0.654591,36.8449,38.8887,37.499
59700.1,1.39317,0.654597,36.8231,38.8669,37.4775
59712.7,1.39268,0.654603,36.8013,38.8451,37.456
59725.2,1.39219,0.654609,36.7795,38.8233,37.4345
59737.8,1.39171,0.654615,36.7577,38.8015,37.413
59750.4,1.39122,0.654622,36.7359,38.7797,37.3915
59762.9,1.39073,0.654628,36.7141,38.7579,37.37
59775.5,1.39024,0.654634,36.6923,38.7361,37.3485
59788,1.38976,0.65464,36.6705,38.7143,37.327
59800.6,1.38927,0.654646,36.6487,38.6925,37.3056
59813.2,1.38878,0.654652,36.6269,38.6707,37.2841
59825.7,1.38829,0.654658,36.6051,38.6489,37.2626
59838.3,1.38781,0.654664,36.5833,38.6271,37.2411
59850.8,1.38732,0.65467,36.5615,38.6053,37.2196
59863.4,1.38683,0.654676,36.5397,38.5835,37.1981
59876,1.38634,0.654682,36.5179,38.5617,37.1766
59888.5,1.38586,0.654688,36.4961,38.5399,37.1551
59901.1,1.38537,0.654694,36.4743,38.5181,37.1336
59913.7,1.38488,0.6547,36.4525,38.4963,37.1121
59926.2,1.38439,0.654706,36.4307,38.4745,37.0906
59938.8,1.38391,0.654712,36.4089,38.4527,37.0691
59951.3,1.38342,0.654718,36.3871,38.4309,37.0476
59963.9,1.38293,0.654724,36.3653,38.4091,37.0261
59976.5,1.38244,0.654731,36.3435,38.3873,37.0046
59989,1.38196,0.654737,36.3217,38.3655,36.9831
60001.6,1.38147,0.654743,36.3001,38.3438,36.9617
60014.1,1.381,0.654749,36.2796,38.3226,36.9409
60026.7,1.38052,0.654756,36.2591,38.3015,36.9201
60039.3,1.38005,0.654763,36.2386,38.2803,36.8992
60051.8,1.37958,0.65477,36.2182,38.2592,36.8784
60064.4,1.3791,0.654776,36.1977,38.238,36.8576
60076.9,1.37863,0.654783,36.1772,38.2168,36.8368
60089.5,1.37816,0.65479,36.1567,38.1957,36.816
60102.1,1.37768,0.654796,36.1362,38.1745,36.7951
60114.6,1.37721,0.654803,36.1157,38.1534,36.7743
60127.2,1.37674,0.65481,36.0953,38.1322,36.7535
60139.8,1.37626,0.654817,36.0748,38.1111,36.7327
60152.3,1.37579,0.654823,36.0543,38.0899,36.7119
60164.9,1.37532,0.65483,36.0338,38.0688,36.691
60177.4,1.37484,0.654837,36.0133,38.0476,36.6702
60190,1.37437,0.654843,35.9928,38.0265,36.6494
60202.6,1.3739,0.65485,35.9724,38.0053,36.6286
60215.1,1.37342,0.654857,35.9519,37.9841,36.6078
60227.7,1.37295,0.654864,35.9314,37.963,36.587
60240.2,1.37247,0.65487,35.9109,37.9418,36.5661
60252.8,1.372,0.654877,35.8904,37.9207,36.5453
60265.4,1.37153,0.654884,35.8699,37.8995,36.5245
60277.9,1.37105,0.65489,35.8495,37.8784,36.5037
60290.5,1.37058,0.654897,35.829,37.8572,36.4829
60303,1.37011,0.654904,35.8085,37.8361,36.462
60315.6,1.36963,0.654911,35.788,37.8149,36.4412
60328.2,1.36916,0.654917,35.7675,37.7937,36.4204
60340.7,1.36869,0.654924,35.747,37.7726,36.3996
60353.3,1.36821,0.654931,35.7265,37.7514,36.3788
60365.8,1.36774,0.654938,35.7061,37.7303,36.3579
60378.4,1.36727,0.654944,35.6856,37.7091,36.3371
60391,1.36679,0.654951,35.6651,37.688,36.3163
60403.5,1.36632,0.654958,35.6446,37.6668,36.2955
60416.1,1.36585,0.654964,35.6241,37.6457,36.2747
60428.6,1.36537,0.654971,35.6037,37.6245,36.2538
60441.2,1.3649,0.654978,35.5832,37.6034,36.233
60453.8,1.36443,0.654985,35.5627,37.5822,36.2122
60466.3,1.36395,0.654991,35.5422,37.561,36.1914
60478.9,1.36348,0.654998,35.5217,37.5399,36.1706
60491.5,1.36301,0.655005,35.5012,37.5187,36.1497
60504,1.36253,0.655011,35.4808,37.4976,36.1289
60516.6,1.36206,0.655018,35.4603,37.4764,36.1081
60529.1,1.36159,0.655025,35.4398,37.4553,36.0873
60541.7,1.36111,0.655032,35.4193,37.4341,36.0665
60554.3,1.36064,0.655038,35.3991,37.4132,36.046
60566.8,1.36018,0.655044,35.3792,37.3929,36.0263
60579.4,1.35972,0.655051,35.3594,37.3725,36.0065
60591.9,1.35926,0.655057,35.3396,37.3522,35.9868
60604.5,1.3588,0.655063,35.3198,37.3318,35.9671
60617.1,1.35834,0.655069,35.3,37.3115,35.9473
60629.6,1.35788,0.655076,35.2802,37.2911,35.9276
60642.2,1.35742,0.655082,35.2603,37.2708,35.9079
60654.7,1.35696,0.655088,35.2405,37.2505,35.8881
60667.3,1.3565,0.655094,35.2207,37.2301,35.8684
60679.9,1.35604,0.655101,35.2009,37.2098,35.8487
60692.4,1.35558,0.655107,35.1811,37.1894,35.8289
60705,1.35512,0.655113,35.1613,37.1691,35.8092
60717.5,1.35466,0.655119,35.1415,37.1487,35.7894
60730.1,1.3542,0.655126,35.1216,37.1284,35.7697
60742.7,1.35374,0.655132,35.1018,37.108,35.75
60755.2,1.35328,0.655138,35.082,37.0877,35.7302
60767.8,1.35282,0.655145,35.0622,37.0673,35.7105
60780.4,1.35236,0.655151,35.0424,37.047,35.6908
60792.9,1.3519,0.655157,35.0226,37.0266,35.671
60805.5,1.35144,0.655163,35.0028,37.0063,35.6513
60818,1.35098,0.65517,34.9829,36.986,35.6316
60830.6,1.35052,0.655176,34.9631,36.9656,35.6118
60843.2,1.35006,0.655182,34.9433,36.9453,35.5921
60855.7,1.3496,0.655188,34.9235,36.9249,35.5723
60868.3,1.34914,0.655195,34.9037,36.9046,35.5526
60880.8,1.34868,0.655201,34.8839,36.8842,35.5329
60893.4,1.34822,0.655207,34.864,36.8639,35.5131
60906,1.34776,0.655213,34.8442,36.8435,35.4934
60918.5,1.3473,0.65522,34.8244,36.8232,35.4737
60931.1,1.34684,0.655226,34.8046,36.8028,35.4539
60943.6,1.34638,0.655232,34.7848,36.7825,35.4342
60956.2,1.34592,0.655238,34.765,36.7621,35.4144
60968.8,1.34546,0.655245,34.7452,36.7418,35.3947
60981.3,1.345,0.655251,34.7253,36.7214,35.375
60993.9,1.34454,0.655257,34.7055,36.7011,35.3552
61006.4,1.34408,0.655263,34.6857,36.6807,35.3355
61019,1.34362,0.65527,34.6659,36.6604,35.3158
61031.6,1.34316,0.655276,34.6461,36.64,35.296
61044.1,1.3427,0.655282,34.6263,36.6197,35.2763
61056.7,1.34224,0.655288,34.6065,36.5994,35.2566
61069.2,1.34178,0.655295,34.5866,36.579,35.2368
61081.8,1.34132,0.655301,34.5668,36.5587,35.2171
61094.4,1.34086,0.655307,34.547,36.5383,35.1973
61106.9,1.3404,0.655314,34.5272,36.518,35.1776
61119.5,1.33994,0.65532,34.5074,36.4976,35.1579
61132.1,1.33948,0.655326,34.4876,36.4773,35.1381
61144.6,1.33902,0.655332,34.4678,36.4569,35.1184
61157.2,1.33856,0.655339,34.4479,36.4366,35.0987
61169.7,1.3381,0.655345,34.4281,36.4162,35.0789
61182.3,1.33764,0.655351,34.4083,36.3959,35.0592
61194.9,1.33717,0.655357,34.3885,36.3755,35.0395
61207.4,1.33671,0.655364,34.3687,36.3552,35.0197
61220,1.33625,0.65537,34.3489,36.3348,35
61232.5,1.33579,0.655376,34.329,36.3145,34.9802
61245.1,1.33533,0.655382,34.3092,36.2942,34.9605
61257.7,1.33487,0.655389,34.2894,36.2738,34.9408
61270.2,1.33441,0.655395,34.2696,36.2535,34.921
61282.8,1.33395,0.655401,34.2498,36.2331,34.9013
61295.3,1.33349,0.655407,34.23,36.2128,34.8816
61307.9,1.33303,0.655414,34.2102,36.1924,34.8618
61320.5,1.33257,0.65542,34.1903,36.1721,34.8421
61333,1.33211,0.655426,34.1705,36.1517,34.8224
61345.6,1.33165,0.655432,34.1507,36.1314,34.8026
61358.2,1.33119,0.655439,34.1309,36.111,34.7829
61370.7,1.33073,0.655445,34.1111,36.0907,34.7631
61383.3,1.33027,0.655451,34.0913,36.0703,34.7434
61395.8,1.32981,0.655458,34.0715,36.05,34.7237
61408.4,1.32935,0.655464,34.0516,36.0296,34.7039
61421,1.32889,0.65547,34.0318,36.0093,34.6842
61433.5,1.32843,0.655476,34.012,35.9889,34.6645
61446.1,1.32797,0.655483,33.9922,35.9686,34.6447
61458.6,1.32751,0.655489,33.9724,35.9483,34.625
61471.2,1.32705,0.655495,33.9526,35.9279,34.6053
61483.8,1.32659,0.655501,33.9328,35.9076,34.5855
61496.3,1.32613,0.655508,33.9129,35.8872,34.5658
61508.9,1.32567,0.655514,33.8931,35.8669,34.5461
61521.4,1.32521,0.65552,33.8733,35.8465,34.5263
61534,1.32475,0.655526,33.8535,35.8262,34.5066
61546.6,1.32429,0.655533,33.8337,35.8058,34.4868
61559.1,1.32383,0.655539,33.8139,35.7855,34.4671
61571.7,1.32337,0.655545,33.7941,35.7651,34.4474
61584.2,1.32291,0.655551,33.7742,35.7448,34.4276
61596.8,1.32245,0.655558,33.7544,35.7244,34.4079
61609.4,1.32199,0.655564,33.7346,35.7041,34.3882
61621.9,1.32153,0.65557,33.7148,35.6838,34.3684
61634.5,1.32107,0.655577,33.695,35.6634,34.3487
61647,1.32061,0.655583,33.6752,35.6431,34.329
61659.6,1.32015,0.655589,33.6553,35.6227,34.3092
61672.2,1.31969,0.655595,33.6355,35.6024,34.2895
61684.7,1.31923,0.655602,33.6157,35.582,34.2697
61697.3,1.31877,0.655608,33.5959,35.5617,34.25
61709.9,1.31831,0.655614,33.5761,35.5413,34.2303
61722.4,1.31785,0.65562,33.5563,35.521,34.2105
61735,1.3174,0.655626,33.5371,35.5013,34.1914
61747.5,1.31696,0.65563,33.5189,35.4826,34.1732
61760.1,1.31653,0.655635,33.5006,35.4639,34.1549
61772.7,1.31609,0.65564,33.4824,35.4452,34.1367
61785.2,1.31566,0.655644,33.4642,35.4265,34.1185
61797.8,1.31522,0.655649,33.446,35.4078,34.1003
61810.3,1.31479,0.655653,33.4277,35.3891,34.082
61822.9,1.31435,0.655658,33.4095,35.3704,34.0638
61835.5,1.31392,0.655663,33.3913,35.3517,34.0456
61848,1.31348,0.655667,33.3731,35.333,34.0274
61860.6,1.31305,0.655672,33.3548,35.3143,34.0091
61873.1,1.31261,0.655676,33.3366,35.2956,33.9909
61885.7,1.31218,0.655681,33.3184,35.2769,33.9727
61898.3,1.31174,0.655685,33.3002,35.2582,33.9545
61910.8,1.31131,0.65569,33.2819,35.2395,33.9362
61923.4,1.31087,0.655695,33.2637,35.2208,33.918
61935.9,1.31044,0.655699,33.2455,35.2021,33.8998
61948.5,1.31,0.655704,33.2273,35.1834,33.8816
61961.1,1.30957,0.655708,33.2091,35.1647,33.8634
61973.6,1.30913,0.655713,33.1908,35.146,33.8451
61986.2,1.3087,0.655717,33.1726,35.1273,33.8269
61998.8,1.30826,0.655722,33.1544,35.1086,33.8087
62011.3,1.30783,0.655727,33.1362,35.0899,33.7905
62023.9,1.30739,0.655731,33.1179,35.0712,33.7722
62036.4,1.30696,0.655736,33.0997,35.0525,33.754
62049,1.30652,0.65574,33.0815,35.0338,33.7358
62061.6,1.30609,0.655745,33.0633,35.0151,33.7176
62074.1,1.30565,0.65575,33.045,34.9964,33.6993
62086.7,1.30522,0.655754,33.0268,34.9777,33.6811
62099.2,1.30478,0.655759,33.0086,34.959,33.6629
62111.8,1.30435,0.655763,32.9904,34.9403,33.6447
62124.4,1.30391,0.655768,32.9721,34.9216,33.6264
62136.9,1.30348,0.655772,32.9539,34.903,33.6082
62149.5,1.30304,0.655777,32.9357,34.8843,33.59
62162,1.30261,0.655782,32.9175,34.8656,33.5718
62174.6,1.30217,0.655786,32.8992,34.8469,33.5535
62187.2,1.30174,0.655791,32.881,34.8282,33.5353
62199.7,1.3013,0.655795,32.8628,34.8095,33.5171
62212.3,1.30087,0.6558,32.8446,34.7908,33.4989
62224.9,1.30043,0.655805,32.8263,34.7721,33.4806
62237.4,1.3,0.655809,32.8081,34.7534,33.4624
62250,1.29956,0.655814,32.7899,34.7347,33.4442
62262.5,1.29913,0.655818,32.7717,34.716,33.426
62275.1,1.29869,0.655823,32.7534,34.6973,33.4077
62287.7,1.29826,0.655827,32.7352,34.6786,33.3895
62300.2,1.29782,0.655832,32.717,34.6599,33.3713
62312.8,1.29739,0.655837,32.6988,34.6412,33.3531
62325.3,1.29695,0.655841,32.6805,34.6225,33.3348
62337.9,1.29652,0.655846,32.6623,34.6038,33.3166
62350.5,1.29608,0.65585,32.6441,34.5851,33.2984
62363,1.29565,0.655855,32.6259,34.5664,33.2802
62375.6,1.29521,0.655859,32.6076,34.5477,33.2619
62388.1,1.29478,0.655864,32.5894,34.529,33.2437
62400.7,1.29434,0.655869,32.5712,34.5103,33.2255
62413.3,1.29391,0.655873,32.553,34.4916,33.2073
62425.8,1.29347,0.655878,32.5347,34.4729,33.189
62438.4,1.29304,0.655882,32.5165,34.4542,33.1708
62450.9,1.2926,0.655887,32.4983,34.4355,33.1526
62463.5,1.29217,0.655891,32.4801,34.4168,33.1344
62476.1,1.29173,0.655896,32.4618,34.3981,33.1161
62488.6,1.2913,0.655901,32.4436,34.3794,33.0979
62501.2,1.29086,0.655905,32.4254,34.3607,33.0797
62513.7,1.29043,0.65591,32.4072,34.342,33.0615
62526.3,1.28999,0.655914,32.389,34.3233,33.0433
62538.9,1.28956,0.655919,32.3707,34.3046,33.025
62551.4,1.28912,0.655924,32.3525,34.2859,33.0068
62564,1.28869,0.655928,32.3343,34.2672,32.9886
62576.6,1.28825,0.655933,32.3161,34.2485,32.9704
62589.1,1.28782,0.655937,32.2978,34.2298,32.9521
62601.7,1.28738,0.655942,32.2796,34.2111,32.9339
62614.2,1.28695,0.655946,32.2614,34.1924,32.9157
62626.8,1.28651,0.655951,32.2431,34.1737,32.8974
62639.4,1.28608,0.655956,32.2249,34.155,32.8792
62651.9,1.28564,0.65596,32.2067,34.1364,32.861
62664.5,1.28521,0.655965,32.1885,34.1176,32.8428
62677,1.28477,0.655969,32.1703,34.099,32.8246
62689.6,1.28434,0.655974,32.152,34.0803,32.8063
62702.2,1.2839,0.655979,32.1338,34.0616,32.7881
62714.7,1.28347,0.655983,32.1156,34.0429,32.7699
62727.3,1.28303,0.655988,32.0974,34.0242,32.7517
62739.8,1.2826,0.655992,32.0791,34.0055,32.7334
62752.4,1.28216,0.655997,32.0609,33.9868,32.7152
62765,1.28173,0.656001,32.0427,33.9681,32.697
62777.5,1.28129,0.656006,32.0245,33.9494,32.6788
62790.1,1.28086,0.656011,32.0062,33.9307,32.6605
62802.6,1.28042,0.656015,31.988,33.912,32.6423
62815.2,1.27999,0.65602,31.9698,33.8933,32.6241
62827.8,1.27955,0.656024,31.9516,33.8746,32.6059
62840.3,1.27912,0.656029,31.9333,33.8559,32.5876
62852.9,1.27868,0.656033,31.9151,33.8372,32.5694
62865.5,1.27825,0.656038,31.8969,33.8185,32.5512
62878,1.27781,0.656043,31.8787,33.7998,32.533
62890.6,1.27738,0.656047,31.8604,33.7811,32.5147
62903.1,1.27694,0.656052,31.8422,33.7624,32.4965
62915.7,1.27651,0.656056,31.824,33.7437,32.4783
62928.3,1.27607,0.656061,31.8058,33.725,32.4601
62940.8,1.27564,0.656066,31.7876,33.7064,32.4419
62953.4,1.27522,0.656072,31.7705,33.689,32.4248
62965.9,1.2748,0.656078,31.7534,33.6716,32.4077
62978.5,1.27439,0.656084,31.7364,33.6541,32.3907
62991.1,1.27397,0.65609,31.7193,33.6367,32.3736
63003.6,1.27355,0.656096,31.7022,33.6193,32.3565
63016.2,1.27313,0.656102,31.6851,33.6019,32.3394
63028.7,1.27272,0.656108,31.668,33.5845,32.3223
63041.3,1.2723,0.656114,31.6509,33.567,32.3052
63053.9,1.27188,0.65612,31.6338,33.5496,32.2881
63066.4,1.27146,0.656126,31.6167,33.5322,32.271
63079,1.27105,0.656132,31.5997,33.5148,32.254
63091.5,1.27063,0.656138,31.5826,33.4974,32.2369
63104.1,1.27021,0.656144,31.5655,33.48,32.2198
63116.7,1.26979,0.65615,31.5484,33.4625,32.2027
63129.2,1.26938,0.656156,31.5313,33.4451,32.1856
63141.8,1.26896,0.656162,31.5142,33.4277,32.1685
63154.3,1.26854,0.656168,31.4971,33.4103,32.1514
63166.9,1.26813,0.656174,31.48,33.3929,32.1343
63179.5,1.26771,0.65618,31.463,33.3755,32.1173
63192,1.26729,0.656186,31.4459,33.358,32.1002
63204.6,1.26687,0.656192,31.4288,33.3406,32.0831
63217.2,1.26646,0.656198,31.4117,33.3232,32.066
63229.7,1.26604,0.656204,31.3946,33.3058,32.0489
63242.3,1.26562,0.65621,31.3775,33.2884,32.0318
63254.8,1.2652,0.656216,31.3604,33.2709,32.0147
63267.4,1.26479,0.656222,31.3433,33.2535,31.9976
63280,1.26437,0.656228,31.3263,33.2361,31.9806
63292.5,1.26395,0.656234,31.3092,33.2187,31.9635
63305.1,1.26353,0.65624,31.2921,33.2013,31.9464
63317.6,1.26312,0.656246,31.275,33.1839,31.9293
63330.2,1.2627,0.656252,31.2579,33.1664,31.9122
63342.8,1.26228,0.656258,31.2408,33.149,31.8951
63355.3,1.26186,0.656264,31.2237,33.1316,31.878
63367.9,1.26145,0.65627,31.2066,33.1142,31.8609
63380.4,1.26103,0.656276,31.1896,33.0968,31.8439
63393,1.26061,0.656282,31.1725,33.0794,31.8268
63405.6,1.26019,0.656288,31.1554,33.0619,31.8097
63418.1,1.25978,0.656294,31.1383,33.0445,31.7926
63430.7,1.25936,0.6563,31.1212,33.0271,31.7755
63443.2,1.25894,0.656306,31.1041,33.0097,31.7584
63455.8,1.25852,0.656312,31.087,32.9923,31.7413
63468.4,1.25811,0.656318,31.07,32.9748,31.7243
63480.9,1.25769,0.656324,31.0529,32.9574,31.7072
63493.5,1.25727,0.65633,31.0358,32.94,31.6901
63506.1,1.25685,0.656336,31.0187,32.9226,31.673
63518.6,1.25644,0.656342,31.0016,32.9052,31.6559
63531.2,1.25602,0.656348,30.9845,32.8878,31.6388
63543.7,1.2556,0.656354,30.9674,32.8703,31.6217
63556.3,1.25519,0.65636,30.9503,32.8529,31.6046
63568.9,1.25477,0.656366,30.9332,32.8355,31.5875
63581.4,1.25435,0.656372,30.9162,32.8181,31.5705
63594,1.25393,0.656378,30.8991,32.8007,31.5534
63606.5,1.25352,0.656384,30.882,32.7832,31.5363
63619.1,1.2531,0.65639,30.8649,32.7658,31.5192
63631.7,1.25268,0.656396,30.8478,32.7484,31.5021
63644.2,1.25226,0.656402,30.8307,32.731,31.485
63656.8,1.25185,0.656408,30.8136,32.7136,31.4679
63669.3,1.25143,0.656414,30.7965,32.6962,31.4508
63681.9,1.25101,0.65642,30.7795,32.6787,31.4338
63694.5,1.25059,0.656426,30.7624,32.6613,31.4167
63707,1.25018,0.656432,30.7453,32.6439,31.3996
63719.6,1.24976,0.656438,30.7282,32.6265,31.3825
63732.2,1.24934,0.656444,30.7111,32.6091,31.3654
63744.7,1.24892,0.65645,30.694,32.5917,31.3483
63757.3,1.24851,0.656456,30.6769,32.5742,31.3312
63769.8,1.24809,0.656462,30.6599,32.5568,31.3142
63782.4,1.24767,0.656468,30.6428,32.5394,31.2971
63795,1.24725,0.656474,30.6257,32.522,31.28
63807.5,1.24684,0.65648,30.6086,32.5046,31.2629
63820.1,1.24642,0.656486,30.5915,32.4872,31.2458
63832.6,1.246,0.656492,30.5744,32.4697,31.2287
63845.2,1.24558,0.656498,30.5573,32.4523,31.2116
63857.8,1.24517,0.656504,30.5402,32.4349,31.1945
63870.3,1.24475,0.65651,30.5232,32.4175,31.1775
63882.9,1.24433,0.656516,30.5061,32.4001,31.1604
63895.4,1.24391,0.656522,30.489,32.3826,31.1433
63908,1.2435,0.656528,30.4719,32.3652,31.1262
63920.6,1.24308,0.656534,30.4548,32.3478,31.1091
63933.1,1.24266,0.65654,30.4377,32.3304,31.092
63945.7,1.24225,0.656546,30.4206,32.313,31.0749
63958.2,1.24183,0.656552,30.4035,32.2956,31.0578
63970.8,1.24141,0.656558,30.3865,32.2781,31.0408
63983.4,1.24099,0.656564,30.3694,32.2607,31.0237
63995.9,1.24058,0.65657,30.3523,32.2433,31.0066
64008.5,1.24016,0.656576,30.3352,32.2259,30.9895
64021,1.23974,0.656582,30.3181,32.2085,30.9724
64033.6,1.23932,0.656588,30.301,32.1911,30.9553
64046.2,1.23891,0.656594,30.2839,32.1736,30.9382
64058.7,1.23849,0.6566,30.2668,32.1562,30.9211
64071.3,1.23807,0.656606,30.2498,32.1388,30.9041
64083.9,1.23765,0.656612,30.2327,32.1214,30.887
64096.4,1.23724,0.656618,30.2156,32.104,30.8699
64109,1.23682,0.656624,30.1985,32.0865,30.8528
64121.5,1.2364,0.65663,30.1814,32.0691,30.8357
64134.1,1.23598,0.656636,30.1643,32.0517,30.8186
64146.7,1.23557,0.656642,30.1472,32.0343,30.8015
64159.2,1.23515,0.656648,30.1302,32.0169,30.7845
64171.8,1.23473,0.656654,30.1132,31.9996,30.7675
64184.3,1.23434,0.656658,30.0972,31.9833,30.7515
64196.9,1.23394,0.656663,30.0812,31.967,30.7355
64209.5,1.23354,0.656667,30.0652,31.9506,30.7196
64222,1.23314,0.656672,30.0492,31.9343,30.7036
64234.6,1.23274,0.656676,30.0332,31.918,30.6876
64247.1,1.23234,0.656681,30.0172,31.9017,30.6716
64259.7,1.23194,0.656685,30.0012,31.8853,30.6556
64272.3,1.23154,0.656689,29.9852,31.869,30.6396
64284.8,1.23114,0.656694,29.9692,31.8527,30.6236
64297.4,1.23074,0.656698,29.9532,31.8363,30.6076
64309.9,1.23035,0.656703,29.9372,31.82,30.5917
64322.5,1.22995,0.656707,29.9212,31.8037,30.5757
64335.1,1.22955,0.656712,29.9052,31.7874,30.5597
64347.6,1.22915,0.656716,29.8892,31.771,30.5437
64360.2,1.22875,0.65672,29.8732,31.7547,30.5277
64372.8,1.22835,0.656725,29.8572,31.7384,30.5117
64385.3,1.22795,0.656729,29.8412,31.7221,30.4957
64397.9,1.22755,0.656734,29.8252,31.7057,30.4798
64410.4,1.22715,0.656738,29.8092,31.6894,30.4638
64423,1.22676,0.656743,29.7932,31.6731,30.4478
64435.6,1.22636,0.656747,29.7772,31.6568,30.4318
64448.1,1.22596,0.656751,29.7612,31.6404,30.4158
64460.7,1.22556,0.656756,29.7452,31.6241,30.3998
64473.2,1.22516,0.65676,29.7292,31.6078,30.3838
64485.8,1.22476,0.656765,29.7132,31.5915,30.3679
64498.4,1.22436,0.656769,29.6972,31.5751,30.3519
64510.9,1.22396,0.656774,29.6812,31.5588,30.3359
64523.5,1.22356,0.656778,29.6652,31.5425,30.3199
64536,1.22317,0.656783,29.6492,31.5261,30.3039
64548.6,1.22277,0.656787,29.6332,31.5098,30.2879
64561.2,1.22237,0.656791,29.6172,31.4935,30.2719
64573.7,1.22197,0.656796,29.6012,31.4772,30.2559
64586.3,1.22157,0.6568,29.5852,31.4608,30.24
64598.8,1.22117,0.656805,29.5692,31.4445,30.224
64611.4,1.22077,0.656809,29.5532,31.4282,30.208
64624,1.22037,0.656814,29.5372,31.4119,30.192
64636.5,1.21997,0.656818,29.5212,31.3955,30.176
64649.1,1.21958,0.656822,29.5052,31.3792,30.16
64661.6,1.21918,0.656827,29.4892,31.3629,30.144
64674.2,1.21878,0.656831,29.4732,31.3466,30.1281
64686.8,1.21838,0.656836,29.4572,31.3302,30.1121
64699.3,1.21798,0.65684,29.4412,31.3139,30.0961
64711.9,1.21758,0.656845,29.4252,31.2976,30.0801
64724.5,1.21718,0.656849,29.4092,31.2813,30.0641
64737,1.21678,0.656853,29.3932,31.2649,30.0481
