X: PhotonEnergy [eV],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
9146.1,1024.85,1008.21
9159.4,1020.95,1004.33
9172.71,1017.05,1000.45
9186.01,1013.15,996.569
9199.31,1009.25,992.69
9212.62,1005.35,988.811
9225.92,1001.45,984.932
9239.22,997.547,981.053
9252.53,993.645,977.174
9265.83,989.956,973.497
9279.13,986.314,969.866
9292.43,982.672,966.235
9305.74,979.03,962.604
9319.04,975.388,958.972
9332.34,971.747,955.342
9345.65,968.105,951.711
9358.95,964.463,948.08
9372.25,960.821,944.449
9385.55,957.18,940.818
9398.86,953.538,937.187
9412.16,949.896,933.556
9425.46,946.254,929.925
9438.77,942.662,926.346
9452.07,939.261,922.966
9465.37,935.859,919.585
9478.67,932.457,916.205
9491.98,929.055,912.824
9505.28,925.654,909.444
9518.58,922.252,906.063
9531.89,918.85,902.683
9545.19,915.449,899.302
9558.49,912.047,895.922
9571.79,908.645,892.541
9585.1,905.243,889.161
9598.4,901.842,885.781
9611.7,898.44,882.4
9625.01,895.128,879.109
9638.31,891.965,875.967
9651.61,888.803,872.825
9664.92,885.64,869.683
9678.22,882.477,866.541
9691.52,879.314,863.399
9704.82,876.151,860.257
9718.13,872.988,857.115
9731.43,869.825,853.973
9744.73,866.663,850.831
9758.04,863.5,847.689
9771.34,860.337,844.547
9784.64,857.174,841.405
9797.94,854.011,838.263
9811.25,850.902,835.174
9824.55,847.958,832.25
9837.85,845.013,829.326
9851.16,842.069,826.403
9864.46,839.125,823.479
9877.76,836.181,820.555
9891.06,833.237,817.631
9904.37,830.292,814.707
9917.67,827.348,811.784
9930.97,824.404,808.86
9944.28,821.46,805.936
9957.58,818.516,803.012
9970.88,815.572,800.088
9984.19,812.627,797.165
9997.49,809.683,794.241
10010.8,806.914,791.491
10024.1,804.186,788.782
10037.4,801.457,786.073
10050.7,798.728,783.364
10064,796,780.655
10077.3,793.271,777.946
10090.6,790.543,775.237
10103.9,787.814,772.528
10117.2,785.085,769.819
10130.5,782.357,767.11
10143.8,779.628,764.401
10157.1,776.9,761.692
10170.4,774.171,758.983
10183.7,771.443,756.274
10197,768.714,753.565
10210.3,765.978,750.849
10223.6,763.239,748.131
10236.9,760.501,745.414
10250.2,757.763,742.696
10263.5,755.024,739.978
10276.8,752.286,737.26
10290.2,749.547,734.542
10303.5,746.809,731.825
10316.8,744.071,729.107
10330.1,741.332,726.389
10343.4,738.594,723.671
10356.7,735.856,720.954
10370,733.117,718.236
10383.3,730.379,715.518
10396.6,727.834,712.993
10409.9,725.487,710.664
10423.2,723.14,708.336
10436.5,720.792,706.007
10449.8,718.445,703.678
10463.1,716.098,701.35
10476.4,713.751,699.021
10489.7,711.404,696.693
10503,709.056,694.364
10516.3,706.709,692.036
10529.6,704.362,689.707
10542.9,702.015,687.379
10556.2,699.668,685.05
10569.5,697.32,682.721
10582.8,694.973,680.393
10596.1,692.626,678.064
10609.4,690.365,675.822
10622.7,688.139,673.614
10636,685.913,671.407
10649.3,683.686,669.199
10662.6,681.46,666.992
10675.9,679.234,664.784
10689.2,677.008,662.577
10702.5,674.782,660.369
10715.8,672.556,658.162
10729.1,670.33,655.954
10742.5,668.104,653.747
10755.8,665.878,651.54
10769.1,663.652,649.332
10782.4,661.426,647.125
10795.7,659.199,644.917
10809,656.973,642.71
10822.3,654.85,640.605
10835.6,652.736,638.51
10848.9,650.622,636.414
10862.2,648.507,634.318
10875.5,646.393,632.223
10888.8,644.279,630.127
10902.1,642.164,628.031
10915.4,640.05,625.935
10928.7,637.936,623.84
10942,635.821,621.744
10955.3,633.707,619.648
10968.6,631.593,617.553
10981.9,629.479,615.457
10995.2,627.364,613.361
11008.5,625.25,611.266
11021.8,623.151,609.185
11035.1,621.148,607.201
11048.4,619.146,605.217
11061.7,617.143,603.233
11075,615.141,601.25
11088.3,613.138,599.266
11101.6,611.135,597.282
11114.9,609.133,595.298
11128.2,607.13,593.314
11141.5,605.128,591.33
11154.8,603.125,589.346
11168.1,601.123,587.362
11181.4,599.12,585.378
11194.8,597.118,583.394
11208.1,595.115,581.41
11221.4,593.113,579.426
11234.7,591.176,577.508
11248,589.362,575.712
11261.3,587.549,573.916
11274.6,585.735,572.12
11287.9,583.921,570.325
11301.2,582.108,568.529
11314.5,580.294,566.733
11327.8,578.48,564.937
11341.1,576.666,563.141
11354.4,574.853,561.345
11367.7,573.039,559.549
11381,571.225,557.753
11394.3,569.411,555.957
11407.6,567.598,554.161
11420.9,565.784,552.365
11434.2,563.97,550.569
11447.5,562.156,548.773
11460.8,560.476,547.11
11474.1,558.826,545.477
11487.4,557.176,543.844
11500.7,555.526,542.211
11514,553.877,540.578
11527.3,552.227,538.946
11540.6,550.577,537.313
11553.9,548.927,535.68
11567.2,547.277,534.047
11580.5,545.628,532.414
11593.8,543.978,530.782
11607.1,542.328,529.149
11620.4,540.678,527.516
11633.7,539.028,525.883
11647,537.378,524.25
11660.4,535.729,522.618
11673.7,534.079,520.985
11687,532.441,519.359
11700.3,530.814,517.741
11713.6,529.187,516.123
11726.9,527.56,514.505
11740.2,525.933,512.887
11753.5,524.306,511.269
11766.8,522.679,509.651
11780.1,521.052,508.033
11793.4,519.425,506.414
11806.7,517.798,504.796
11820,516.171,503.178
11833.3,514.544,501.56
11846.6,512.917,499.942
11859.9,511.29,498.324
11873.2,509.663,496.706
11886.5,508.036,495.088
11899.8,506.409,493.469
11913.1,504.987,492.057
11926.4,503.569,490.647
11939.7,502.151,489.237
11953,500.733,487.827
11966.3,499.315,486.417
11979.6,497.897,485.007
11992.9,496.479,483.597
12006.2,495.061,482.187
12019.5,493.643,480.777
12032.8,492.225,479.367
12046.1,490.807,477.957
12059.4,489.388,476.547
12072.7,487.97,475.137
12086,486.552,473.727
12099.3,485.134,472.317
12112.7,483.716,470.907
12126,482.298,469.498
12139.3,480.88,468.088
12152.6,479.468,466.692
12165.9,478.056,465.297
12179.2,476.645,463.903
12192.5,475.233,462.508
12205.8,473.821,461.113
12219.1,472.409,459.719
12232.4,470.998,458.324
12245.7,469.586,456.929
12259,468.174,455.534
12272.3,466.763,454.14
12285.6,465.351,452.745
12298.9,463.939,451.35
12312.2,462.528,449.956
12325.5,461.116,448.561
12338.8,459.704,447.166
12352.1,458.292,445.772
12365.4,456.881,444.377
12378.7,455.594,443.107
12392,454.374,441.902
12405.3,453.153,440.697
12418.6,451.932,439.492
12431.9,450.712,438.287
12445.2,449.491,437.082
12458.5,448.271,435.877
12471.8,447.05,434.672
12485.1,445.83,433.467
12498.4,444.609,432.263
12511.7,443.389,431.058
12525,442.168,429.853
12538.3,440.948,428.648
12551.6,439.727,427.443
12565,438.507,426.238
12578.3,437.286,425.033
12591.6,436.066,423.828
12604.9,434.845,422.624
12618.2,433.625,421.419
12631.5,432.409,420.213
12644.8,431.195,419.006
12658.1,429.981,417.8
12671.4,428.766,416.594
12684.7,427.552,415.388
12698,426.338,414.182
12711.3,425.123,412.975
12724.6,423.909,411.769
12737.9,422.695,410.563
12751.2,421.48,409.357
12764.5,420.266,408.151
12777.8,419.052,406.944
12791.1,417.837,405.738
12804.4,416.623,404.532
12817.7,415.409,403.326
12831,414.194,402.12
12844.3,412.98,400.914
12857.6,411.766,399.707
12870.9,410.636,398.592
12884.2,409.525,397.497
12897.5,408.414,396.401
12910.8,407.303,395.306
12924.1,406.192,394.211
12937.4,405.081,393.116
12950.7,403.97,392.02
12964,402.859,390.925
12977.3,401.748,389.829
12990.6,400.637,388.734
13003.9,399.526,387.639
